原始路径,字节数,尺寸,含透明像素,分类,SHA256,新共用ID,迁移方式
main_hud_exact_v1/01_exact/wave/wave_module.png,20676,"[223, 67]",False,reference_only,7d513c0abfa59163b3896903fbdb2a0693ef7d27c706449997680a48ed97a49a,,保留原包；只在需要时接入
main_hud_exact_v1/01_exact/wave/wave_text.png,7852,"[159, 27]",False,reference_only,11f3667ef37c3e83964bfccabcb5143e2d52492afdb3d2f29b1490db84cd981c,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_bl.png,120,"[4, 4]",False,reference_only,227c639378715b38bcc7c3f3eccfba7b034421479873081b32f8d06ad9156efe,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_bottom.png,384,"[61, 4]",False,reference_only,88bc5e7f1987443d3d9fb91607aa90b5e8c5ed63e3c4df2d4397379fad0dc520,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_br.png,120,"[4, 4]",False,reference_only,8f9407b43365b43db4e07b5637d5842440dec66c01524ba49538a5713b2973e6,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_left.png,418,"[4, 57]",False,reference_only,04cb79d89523ed1a8cfcb870c07c87414285fcf809d7ce14930b0f4af75600f6,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_right.png,384,"[4, 57]",False,reference_only,a9fc5877649bd6e91247a027f500a78557d7cd9a7a3bdcea45e8301c479b949e,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_ring.png,10622,"[69, 65]",True,reference_only,ba07c28f529e187e65fb7f826df3fe524e87c292c52ed2a2f70b8eae82903e46,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_tl.png,120,"[4, 4]",False,reference_only,6db1cde6d3dcac1f290844b920b54a6d8e39be5e4de8073be3237eb160a89043,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_top.png,401,"[61, 4]",False,reference_only,25a8147f0bbd7fabc37580cac013725a294f0e972aef72b26b66ea962420ecb1,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/command_slot_tr.png,120,"[4, 4]",False,reference_only,ef1eca017e2b06150bd8475a27cf3dd6c7fb3f4118d1b2110b85564a149b8e26,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_bl.png,500,"[12, 12]",False,reference_only,bbbf2dba5ed8b5dbcf8b167c1a222a9649c570cfe5b9d25d9ffc9da4c10483ef,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_bottom.png,4506,"[319, 12]",False,reference_only,ce50fb2b4394908fc8f1b0c8458eac3561b6cc77bec733f54295f012caa141fd,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_br.png,493,"[12, 12]",False,reference_only,3e6f1c5ffef2aaa50bd4c121e442fc007db554cac51bf94ae62b4ada30134fb3,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_left.png,3434,"[12, 217]",False,reference_only,a77e92e817fbb788558894fdf371a37b22137ba77dc166f597c8023de9cb0516,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_right.png,3179,"[12, 217]",False,reference_only,6ff9e2797479c09f09e8fa118f8a59cf6f319cd0cf487f8e47e85bfe73168397,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_ring.png,154586,"[343, 241]",True,reference_only,3c8f02d5f6002c2ef0226984b5b295d8be844179f932d4059feec0f329c4464e,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_tl.png,512,"[12, 12]",False,reference_only,5fe1bbb8daf7c0e58b3fb06ce1ac390220de339faca32e04d52d5bbe0a264397,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_top.png,4700,"[319, 12]",False,reference_only,cf37ef6ad5c9ff5b484b3be8107c715c0a329d3ca5bc1c349a008dfbe72529e3,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/commands_tr.png,512,"[12, 12]",False,reference_only,78032ff6d08eb7bdafb90024c47a9f1a28f3c68bfe41c1f6555a7fa2131ffffb,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/hero_bl.png,451,"[12, 12]",False,reference_only,dd6af4151224daf123dbe676adebb38dab6d575d635baa5e57f8192bd3800518,frame.hud.bl,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_bottom.png,8028,"[508, 12]",False,reference_only,e4033ab40b05f78f393c9b17a182116911ead815d2553b3e1fc52e7a350a5e9c,frame.hud.bottom,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_br.png,448,"[12, 12]",False,reference_only,a11a2f23a2b29676d1424909d217acae5309593ea1fd5bfb86f4f31b334c1286,frame.hud.br,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_left.png,2994,"[12, 141]",False,reference_only,63452e378a2e37954aaca568e9e9bb0024e8e53c3308295fb6203b90938563b0,frame.hud.left,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_right.png,2771,"[12, 141]",False,reference_only,0f57255b667ae12658f288d7786769f862db46315ebde9bec7d882cc6e47e1fa,frame.hud.right,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_ring.png,147710,"[532, 165]",True,reference_only,400ceed71e323a50332dbe9144e1cff7d9dbcd7d19a340d23f142ab93b7bc5a9,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/hero_tl.png,512,"[12, 12]",False,reference_only,98dd2ad0b213e19cad1e4a84787f187db35fe21bda242334dd319af7afcea066,frame.hud.tl,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_top.png,7093,"[508, 12]",False,reference_only,499b2b33815eef21071bfcb71dd6aaa7f9c6d99187a0bfd182d66bea5c2af6ef,frame.hud.top,candidate_requires_visual_check
main_hud_exact_v1/02_frames/hero_tr.png,470,"[12, 12]",False,reference_only,b7a76aec5ff35edcd57e7b2d146538bc0b1c10e921434e38e89e2229d8a3a15d,frame.hud.tr,candidate_requires_visual_check
main_hud_exact_v1/02_frames/inventory_bl.png,486,"[12, 12]",False,reference_only,f663632de07422b4dc3c6b78953ca153d4666bd78d9dff532280593d12c15468,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_bottom.png,2968,"[201, 12]",False,reference_only,5c32b246c6e94ae341d90ea28226962492976c105e70a9ae145070a3193de353,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_br.png,484,"[12, 12]",False,reference_only,5432ac3c0a37bc2fcf7b1ad6d1d349377aaf3b7151f2554cc103cde0d5144ad4,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_left.png,2698,"[12, 160]",False,reference_only,4ea8b18e0d02bb560488a31ed329f6b640e0aa507a0030e4b1347f61ff538ae1,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_right.png,2729,"[12, 160]",False,reference_only,3a010114eac4725f602308178ea0d677a4de96436902d78153961b88c8713c3e,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_ring.png,78796,"[225, 184]",True,reference_only,663eb092eab7db267c29f766d7df47c974f7cc284d051866f5874b41400b381b,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_tl.png,512,"[12, 12]",False,reference_only,06a1bb5f72cf5914e45e43dc552118fc8f6d75fe1e5d235240c934572430abe8,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_top.png,3357,"[201, 12]",False,reference_only,67d364e798f6a156cf16d5b6882c1a950824d7a71d70c30e2cee0a03d6736ec0,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/inventory_tr.png,503,"[12, 12]",False,reference_only,2859a618d1faa5b525704637115cc4043749da387e77a3226825b91ff39aed8f,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_bl.png,120,"[4, 4]",False,reference_only,3eee5d4cbb9e5f2de780add2bab2138081c9f8016a32087599f1e62fb90bb3ce,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_bottom.png,327,"[53, 4]",False,reference_only,41f784492614a057a5246d58e687c65a41220c4ff178da44a7a5c9ac20961d31,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_br.png,120,"[4, 4]",False,reference_only,0092ea4b9d815cfa324fd3b746bcd85bf44b5ecfc7db2b0e87e9e42b4dbb8d14,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_left.png,406,"[4, 53]",False,reference_only,b21d6545090c36f54c1632e5e95f7c36bfc3df72d81373c7cc256dd78711ef6a,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_right.png,375,"[4, 53]",False,reference_only,8cee454ab51a28e857e0489c594cf6384797cb04a06fd39683e94ba930d36275,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_ring.png,8196,"[61, 61]",True,reference_only,9927c9618c23b1e98218ec6adbda5949a7a2418cdc390bfc2677ff234f54e59f,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_tl.png,120,"[4, 4]",False,reference_only,849d7bdd419b39429fb3cabb556e409b1b40dd70d1e7d1ce6daf359047f39ea3,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_top.png,389,"[53, 4]",False,reference_only,10a9d9605bcd7782f33952cf3791722e590efb27a0047ddfb936bc574d8add92,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/item_slot_tr.png,120,"[4, 4]",False,reference_only,2db5e92f747db9e33a23b48e05226a6b8661b55659a7b5309ca756fb247fd685,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_bl.png,491,"[12, 12]",False,reference_only,26a224897af84eb65207b479fd9123b55e7ed751107759ecd13910c8941f0d2f,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_bottom.png,3216,"[232, 12]",False,reference_only,ea6833da0a1d2b8da7138ca4153be25f77ad957bd58db1c25d3cf388a5ae34b0,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_br.png,485,"[12, 12]",False,reference_only,c0ebfbf48e3b67e692c5c5b8becc25ed1a9077f84b8b011099c648ea46e58ead,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_left.png,3430,"[12, 213]",False,reference_only,b812c5fe4384553ce132e1cbc43fdfdc6ff46a714e1a36434fe8f1c205199830,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_right.png,3475,"[12, 213]",False,reference_only,4470dbc6b6a5505fee49b67366fc82570d7ba36de47d078b677e5935d8ae65f7,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_ring.png,107529,"[256, 237]",True,reference_only,d47adea1291a1c48966d929eede4699ceedb00991ab9b518668b1907f7ecd80f,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_tl.png,512,"[12, 12]",False,reference_only,78d16efe152fe4ee7688b11bf5e27d735c75e34cdfdc8c14f4ef5f1da7b7844c,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_top.png,4094,"[232, 12]",False,reference_only,6d8a8e5bc0712d63a3276423fc18070d0358a50af83871c924de27a08bb4ef0e,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/minimap_tr.png,512,"[12, 12]",False,reference_only,ff52e43c14413976665e931f6dfd45982bfe593cc9617dd3fdbfb6f29ef33df2,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_bl.png,444,"[12, 12]",False,reference_only,81029c3132e7d439d37dbda376177f736e27b1f5c5d3e768dff3210aa41f0b85,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_bottom.png,5282,"[430, 12]",False,reference_only,00c6176f98e7f00939355b828691644b71aff95295edcd40114a291f458effb6,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_br.png,442,"[12, 12]",False,reference_only,7288078be0833b228c553a25c24233e169467172ff09031b29b37380e6410961,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_left.png,1023,"[12, 56]",False,reference_only,0df9491324974f21d7b6ef7cadb90e3782caf50b20e63fdcbab3c4ba209897dc,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_right.png,1033,"[12, 56]",False,reference_only,c64b7b2f5633d6732ee638732668e1184ed2066378dc2fcca30ab6be94a72218,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_ring.png,58402,"[454, 80]",True,reference_only,b208414a1320bdf121401b3f10c9e2fb13fd903c45a6004bc9177b683b27d8cc,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_tl.png,477,"[12, 12]",False,reference_only,106c7d1f9b7056c1e7843c15cab59fb1165a26d4dfd72c7d1f7de100bf4ffa19,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_top.png,5564,"[430, 12]",False,reference_only,0203b768c55595617fbe418b9f5d456531d71188165d0d14721fd897e597832c,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/scoreboard_tr.png,489,"[12, 12]",False,reference_only,9fee129a2506f818ed0a0539b9de1dfe52243ba8bdef46894f036fc4586805fc,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_bl.png,120,"[4, 4]",False,reference_only,4897e49c71e6508a57cd80cd90c51ada6f3ad9250f16167a1d19ec7ab3524f3e,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_bottom.png,344,"[43, 4]",False,reference_only,8d341d08cff25ef4e09e2436c34dd1e91dc996f72d069b718c2a6b61c1646909,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_br.png,120,"[4, 4]",False,reference_only,442c62cdd268ce9afb5a077dd7ad4adf1c8a813d29dae1bd759d83e95fb04f28,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_left.png,342,"[4, 41]",False,reference_only,5c0361e25b65b3ff1b400fc9f7f8a9b1a09bb39ff74108004f34506a9972fc74,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_right.png,338,"[4, 41]",False,reference_only,1626d342bbd9e38893b7cc02f2ae14a349548a794fe5e593bbbae4f99b6de53a,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_ring.png,4751,"[51, 49]",True,reference_only,7aa4b66d95b9bc02c2ee08bfab990cf6c5b97683ca50db84e25f9868c302d6b6,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_tl.png,120,"[4, 4]",False,reference_only,e16fe1c719d2266f4266964021870b4f0abb52df12d2b78d368591390e773310,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_top.png,317,"[43, 4]",False,reference_only,e53f52add53d3c4c6add0bfaf6df5c9f473857f9e49e9a630e5e9b1129a8a12d,,保留原包；只在需要时接入
main_hud_exact_v1/02_frames/utility_button_tr.png,120,"[4, 4]",False,reference_only,8890986808822bc0772f5025d48519849a131b14af1b3ee6f668eb4c35804189,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/appearance_64.png,2859,"[64, 64]",True,reference_only,f6f0b8c1625cb4038ed05f57306aef158184e73e2cd1f557a3c9d7488636c738,icon.nav.appearance,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/archive_64.png,2490,"[64, 64]",True,reference_only,f72d49a8f777cc555db6f3fe7a840e49e1d2aa9c8e72d5f8f4d9aa2f81213444,icon.nav.archive,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/benefit_64.png,2373,"[64, 64]",True,reference_only,6e2bf9fb5ddeb9da1ade471a698a77f0e9771b50d627f65005ae68364ede0987,icon.nav.benefit,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/currency_icon_64.png,1598,"[64, 64]",True,reference_only,0499ad7800873c90efcfd3f2010dfe664332f2b2ca62486fcfb10362b779c687,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/equipment_64.png,2869,"[64, 64]",True,reference_only,06faaea6af8a1c5c70c57a796ce61447e995af35e5c382000015179036a8e5cb,icon.nav.equipment,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/lottery_64.png,2616,"[64, 64]",True,reference_only,26736dbdd6ab70d6ea3170654eb080ef25b9cf270230710dae5b860ed0628c8a,icon.nav.lottery,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/return_64.png,2247,"[64, 64]",True,reference_only,e7632ad0639904ab3fca9d0ffafb5803da687063fcdc9c603279dde4db13e67a,icon.nav.return,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/settings_64.png,3118,"[64, 64]",True,reference_only,e4f2c93ca0304e47527b64829d3fb059bd02096dcaf626e8116f6738a64d71da,icon.nav.settings,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/social_64.png,2435,"[64, 64]",True,reference_only,478cf9df4bb3bf4777a88842deb151f45933b4d0aadfac58740d4379407fb91e,icon.nav.social,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/stat_agility_icon_64.png,2202,"[64, 64]",True,reference_only,397febeb2c42b3f10dddc1a4815e3b9a86c74b36b47bfbe80a1555b100e9700c,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/stat_armor_icon_64.png,2084,"[64, 64]",True,reference_only,10f30416e4aca986264d2c20824c4d443dda170b00d6d5d26709dd29d17c60a7,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/stat_attack_icon_64.png,2174,"[64, 64]",True,reference_only,6e9a48f43b37c3524d27ade9154178ec2a941595a37013fc4a5bd8cfe33aeb29,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/stat_intelligence_icon_64.png,2236,"[64, 64]",True,reference_only,eaa1b99a8b4072d362813890fefeb3b9ad0c05d785d17819a37cb87a286d9632,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/stat_strength_icon_64.png,2169,"[64, 64]",True,reference_only,f2a28123f8a21b8c0d5b175af9531c7121512caca8fe17a1979787d4fd603dee,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/treasure_64.png,3106,"[64, 64]",True,reference_only,a23d82f5ab97b3576dc1b6a518ec8bda0c8cc0b753091e4c738a1c61bcf24f4d,icon.nav.treasure,candidate_requires_visual_check
main_hud_exact_v1/03_alpha_helpers/utility_bag_icon_64.png,2611,"[64, 64]",True,reference_only,7b061ba6425debdb77430485b4dea5fc5edddc06eb5cb275b6caaaa41c25e713,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/utility_flag_icon_64.png,2176,"[64, 64]",True,reference_only,63a5eb3d8843c5751450043ae876c266668dfd8f2004e230b1ba5dc79f6de9ee,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/utility_target_icon_64.png,2587,"[64, 64]",True,reference_only,6dc76feca3c998317df4995d2de5e71192f200e309658415ba459659f7f3bb11,,保留原包；只在需要时接入
main_hud_exact_v1/03_alpha_helpers/utility_zoom_icon_64.png,2708,"[64, 64]",True,reference_only,f6fec2466909d7c4b92e321194f077cb107611a5ac81941fbda8924fc93b9f41,,保留原包；只在需要时接入
main_hud_exact_v1/04_reconstruction/alpha_icons_check.png,26114,"[828, 176]",False,reference_only,14986585b55590634c3058e351266056ab93100a97c0b323920c00610fe5ea06,,保留原包；只在需要时接入
main_hud_exact_v1/04_reconstruction/coverage_mask.png,2666,"[1672, 941]",False,reference_only,63df1fedaf698abba9a9c0558ad21f5e798dfeeafb1280ef2c5a7869b042ee4e,,保留原包；只在需要时接入
main_hud_exact_v1/04_reconstruction/hero_and_scoreboard.png,151256,"[1100, 1200]",False,reference_only,f1bec40ca28a83fe9fd688c254646794c6229f14eff80d3c9b79f6719602e828,,保留原包；只在需要时接入
main_hud_exact_v1/04_reconstruction/hud_reassembled.png,841092,"[1672, 941]",True,reference_only,917909e67223c7277a3b5dc44dbe39c4a731e9608ec0ea5ccf8418d9e11ce282,,保留原包；只在需要时接入
main_hud_exact_v1/04_reconstruction/items_and_commands.png,169101,"[1100, 600]",False,reference_only,62a0540d05142fd815c0d05f5ef4d7722ddd3442f85600b4d26e66520891d4b2,,保留原包；只在需要时接入
main_hud_exact_v1/04_reconstruction/top_and_utilities.png,106967,"[1100, 900]",False,reference_only,0bdf39c1743a137d572c716fa6ebe557c0504dbebbc84d99fd9b6c781709b539,,保留原包；只在需要时接入
main_hud_exact_v1/05_generated_optional/blank_reference.png,2335958,"[1672, 941]",False,reference_only,312927c9f83a340c7c8a60feaf200ec667b0e82375fc314a41b2ebf9a96f06d8,,保留原包；只在需要时接入
main_hud_exact_v1/05_generated_optional/commands_blank.png,79060,"[350, 247]",False,reference_only,db864d6afc6d8b7ebbe72ec75edcc359c5ff516f18b2420b8575c7991e3e321a,,保留原包；只在需要时接入
main_hud_exact_v1/05_generated_optional/hero_blank.png,82511,"[538, 171]",False,reference_only,e2471cb8d7fa57ce76fcf5da0be1b09fe34d943db771520e356139bf92d14161,,保留原包；只在需要时接入
main_hud_exact_v1/05_generated_optional/inventory_blank.png,42827,"[229, 189]",False,reference_only,2e761b867fe8adabfb0dcc74c993b618b86eb074d71a74387143972f90321c4f,,保留原包；只在需要时接入
main_hud_exact_v1/05_generated_optional/minimap_blank.png,60745,"[261, 252]",False,reference_only,299261a884b9fb01ef670f5deec9da208253570692098c629c14bb20a8f3f88e,,保留原包；只在需要时接入
main_hud_exact_v1/05_generated_optional/scoreboard_blank.png,36389,"[460, 86]",False,reference_only,1b6db7f2e0c7ad9068c2998074afe6f9125151be8fb1af8913b4982a27df9913,,保留原包；只在需要时接入
roguelike_ui_v1/animation_preview.gif,8100690,"[960, 600]",False,reference_only,0a01d28a745933364ad4ce3455dc92387d48f7b8cb6f895c69aef337ca979439,,保留原包；只在需要时接入
roguelike_ui_v1/assets/back.png,506565,"[352, 816]",False,page_specific_or_candidate,7fb54970b9e1a3b80c666ac9719c12b67dd2007be70aea9648b01d17e0fe3383,roguelike.back,candidate_requires_visual_check
roguelike_ui_v1/assets/combat.png,490330,"[352, 816]",False,page_specific_or_candidate,1afb4872d577c85b56dddce4eeda4c29f7738e64a79461bf78bda24428721cad,roguelike.combat,candidate_requires_visual_check
roguelike_ui_v1/assets/defense.png,501964,"[352, 816]",False,page_specific_or_candidate,54604448689021c3fa86bf7eff802b7f67439b48ea975f726f5ffdf3503b8e19,roguelike.defense,candidate_requires_visual_check
roguelike_ui_v1/assets/growth.png,496804,"[352, 816]",False,page_specific_or_candidate,4b4b6bbc3673f897de4012143372263cb88e363548dd7effe5fbfb3a42daa348,roguelike.growth,candidate_requires_visual_check
roguelike_ui_v1/card_art_sheet.png,2523377,"[1536, 1024]",False,page_specific_or_candidate,bb3c40bb4313912b20a7718eb02f276dcbffa1abddc60a0154e174c50e08d618,,保留原包；只在需要时接入
roguelike_ui_v1/three_choice_preview.png,541978,"[960, 600]",False,reference_only,df024147d9d80eb3eab91b2c92590ff59d4aa7e23a5da6938145b0aa2e5eee51,,保留原包；只在需要时接入
